index,Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity,WQI,WQI_Class
1,2023-08-04 23:00:00,1468.0,4.834,73.484,1.621,20.018,7.472,101.175,8.176,35.215,53.262,2.068,79.2498622758919,Excellent
3,2023-08-04 23:00:00,1470.0,1.26,156.755,1.62,20.001,7.43,100.571,8.171,35.207,53.252,2.03,79.12508174987624,Excellent
5,2023-08-04 23:00:00,1472.0,3.397,244.637,1.635,19.986,7.429,100.538,8.171,35.208,53.253,1.944,78.94355189406994,Excellent
6,2023-08-04 23:00:00,1473.0,1.596,100.271,1.935,19.834,7.43,100.293,8.158,35.255,53.315,2.124,80.10562808550105,Excellent
2,2023-08-04 23:30:00,1469.0,2.544,106.424,1.959,19.986,7.455,100.884,8.175,35.209,53.254,1.994,79.9198330009964,Excellent
4,2023-08-04 23:30:00,1471.0,0.76,281.754,1.761,19.983,7.419,100.398,8.171,35.211,53.257,1.973,79.3398498618222,Excellent
7,2023-08-04 23:30:00,1474.0,6.622,141.844,2.103,19.829,7.435,100.354,8.158,35.259,53.321,1.95,80.09028791241846,Excellent
8,2023-08-05 00:00:00,1475.0,9.138,52.005,1.443,19.822,7.459,100.667,8.159,35.271,53.337,2.033,78.620051996215,Excellent
9,2023-08-05 00:30:00,1476.0,2.982,93.117,1.433,19.804,7.446,100.471,8.166,35.273,53.339,1.995,78.5324204478089,Excellent
10,2023-08-05 01:00:00,1477.0,9.851,53.062,1.499,19.77,7.454,100.515,8.168,35.283,53.353,1.973,78.65494526529513,Excellent
11,2023-08-05 01:30:00,1478.0,3.37,318.489,1.083,19.741,7.447,100.371,8.167,35.29,53.362,2.014,77.69114779949493,Excellent
12,2023-08-05 02:00:00,1479.0,0.283,324.385,1.001,19.712,7.426,100.038,8.17,35.292,53.365,1.845,77.06444113500066,Excellent
13,2023-08-05 02:30:00,1480.0,4.989,166.41,1.435,19.711,7.404,99.745,8.169,35.29,53.363,1.861,78.22015658647551,Excellent
14,2023-08-05 03:00:00,1481.0,1.965,6.226,1.176,19.703,7.198,96.958,8.17,35.293,53.366,2.397,79.04473127831706,Excellent
15,2023-08-05 03:30:00,1482.0,0.647,266.369,1.287,19.701,7.204,97.023,8.174,35.284,53.355,2.34,79.20025189093667,Excellent
16,2023-08-05 04:00:00,1483.0,8.005,219.721,1.421,19.652,4.89,65.794,8.166,35.272,53.338,3.375,82.82905461062686,Excellent
17,2023-08-05 04:30:00,1484.0,4.907,282.524,1.286,19.634,6.78,91.198,8.168,35.276,53.343,2.213,79.07561145152496,Excellent
18,2023-08-05 05:00:00,1485.0,4.118,139.344,1.888,19.59,7.145,96.02,8.169,35.271,53.336,2.074,80.07176803173391,Excellent
19,2023-08-05 05:30:00,1486.0,2.691,331.264,1.427,19.585,6.646,89.32,8.168,35.267,53.331,2.498,80.23981511245356,Excellent
20,2023-08-05 06:00:00,1487.0,6.831,336.657,1.953,19.555,7.301,98.061,8.161,35.271,53.336,1.689,79.13196232665108,Excellent
21,2023-08-05 06:30:00,1488.0,4.434,312.831,2.47,19.539,7.022,94.291,8.164,35.278,53.346,3.742,85.86848357971388,Excellent
22,2023-08-05 07:00:00,1489.0,5.132,82.729,2.042,19.371,6.942,92.879,8.166,35.203,53.245,2.154,80.78048512003612,Excellent
23,2023-08-05 07:30:00,1490.0,0.611,180.177,1.865,19.367,7.276,97.333,8.162,35.166,53.195,1.628,78.78509255093154,Excellent
24,2023-08-05 08:00:00,1491.0,7.217,352.949,1.458,19.444,7.261,97.283,8.162,35.205,53.247,1.899,78.43937406017159,Excellent
25,2023-08-05 08:30:00,1492.0,7.251,66.444,1.082,19.451,7.221,96.735,8.163,35.154,53.178,1.756,77.13931701059678,Excellent
26,2023-08-05 09:00:00,1493.0,4.285,90.654,1.083,19.534,7.222,96.918,8.159,35.204,53.247,1.935,77.57217436974001,Excellent
27,2023-08-05 09:30:00,1494.0,7.336,50.886,0.934,19.611,7.257,97.568,8.155,35.271,53.336,2.145,77.68212228077981,Excellent
28,2023-08-05 10:00:00,1495.0,6.358,51.77,1.022,19.623,7.287,97.997,8.153,35.269,53.334,2.298,78.27113639058261,Excellent
29,2023-08-05 10:30:00,1496.0,4.711,112.498,0.694,19.663,7.332,98.669,8.155,35.272,53.338,2.195,77.1523538642787,Excellent
30,2023-08-05 11:00:00,1497.0,6.004,2.965,0.639,19.81,7.457,100.631,8.155,35.277,53.345,1.988,76.42931073400302,Excellent
31,2023-08-05 11:30:00,1498.0,6.517,346.368,0.926,19.849,7.451,100.613,8.155,35.268,53.334,2.014,77.22957573334504,Excellent
32,2023-08-05 12:00:00,1499.0,3.995,28.761,0.806,19.913,7.502,101.416,8.159,35.265,53.329,1.717,76.18345974545205,Excellent
33,2023-08-05 12:30:00,1500.0,6.111,301.57,0.453,20.007,7.56,102.372,8.158,35.248,53.307,1.684,75.19153594440301,Excellent
34,2023-08-05 13:00:00,1501.0,4.43,267.864,0.606,20.21,7.658,104.095,8.162,35.274,53.342,1.824,75.96072171052221,Excellent
35,2023-08-05 13:30:00,1502.0,5.292,251.544,0.548,20.368,7.717,105.206,8.164,35.276,53.346,1.876,75.95540791718106,Excellent
36,2023-08-05 14:00:00,1503.0,4.609,324.484,0.77,20.415,7.741,105.618,8.163,35.275,53.345,1.836,76.41572481623292,Excellent
37,2023-08-05 14:30:00,1504.0,4.416,333.348,1.734,20.463,7.804,106.557,8.167,35.257,53.322,1.637,78.39169732730907,Excellent
38,2023-08-05 15:00:00,1505.0,2.927,246.901,1.734,20.463,7.804,106.557,8.167,35.257,53.322,1.637,78.39169732730907,Excellent
39,2023-08-05 15:30:00,1506.0,3.389,254.492,2.185,20.391,7.792,106.254,8.169,35.255,53.318,1.681,79.66731949842396,Excellent
40,2023-08-05 16:00:00,1507.0,3.54,288.82,2.377,20.37,7.808,106.439,8.171,35.258,53.322,1.717,80.26028741234639,Excellent
41,2023-08-05 16:30:00,1508.0,4.328,275.239,2.109,20.428,7.825,106.771,8.171,35.238,53.296,1.666,79.44467949140541,Excellent
42,2023-08-05 17:00:00,1509.0,6.732,62.423,1.925,20.37,7.807,106.408,8.17,35.239,53.297,1.606,78.81581699994359,Excellent
43,2023-08-05 17:30:00,1510.0,4.336,208.496,2.378,20.344,7.781,106.011,8.171,35.239,53.296,1.621,80.01739360434149,Excellent
44,2023-08-05 18:00:00,1511.0,4.973,246.921,3.12,20.308,7.779,105.912,8.172,35.243,53.302,1.612,81.8965119058511,Excellent
45,2023-08-05 18:30:00,1512.0,4.19,107.95,3.439,20.292,7.754,105.545,8.17,35.242,53.3,1.728,82.99867562368011,Excellent
46,2023-08-05 19:00:00,1513.0,4.883,133.008,3.631,20.286,7.73,105.193,8.169,35.236,53.292,1.729,83.48711642905934,Excellent
47,2023-08-05 19:30:00,1514.0,7.22,87.365,2.7,20.242,7.667,104.245,8.162,35.22,53.27,1.994,81.74922046410198,Excellent
48,2023-08-05 20:00:00,1515.0,5.561,92.111,3.022,20.239,7.607,103.431,8.162,35.233,53.287,2.089,82.81539023418162,Excellent
49,2023-08-05 20:30:00,1516.0,6.145,67.294,3.226,20.231,7.486,101.772,8.159,35.22,53.27,2.263,83.76680445176937,Excellent
50,2023-08-05 21:00:00,1517.0,9.999,56.314,1.939,20.187,7.49,101.73,8.154,35.218,53.268,2.67,81.49178975416257,Excellent
51,2023-08-05 21:30:00,1518.0,4.373,58.198,2.262,20.198,7.556,102.674,8.16,35.256,53.318,2.432,81.73919702463388,Excellent
52,2023-08-05 22:00:00,1519.0,6.812,135.905,2.246,20.197,7.567,102.843,8.161,35.277,53.346,2.308,81.38626574757014,Excellent
53,2023-08-05 22:30:00,1520.0,5.073,193.576,1.855,20.137,7.523,102.094,8.159,35.24,53.296,2.156,79.98791567205802,Excellent
54,2023-08-05 23:00:00,1521.0,6.158,138.562,2.097,20.217,7.579,103.054,8.163,35.298,53.374,2.074,80.41705518213779,Excellent
55,2023-08-05 23:30:00,1522.0,2.442,32.72,1.935,20.147,7.554,102.561,8.159,35.277,53.346,2.137,80.14388119340508,Excellent
56,2023-08-06 00:00:00,1523.0,5.268,139.379,2.016,20.115,7.538,102.308,8.161,35.286,53.358,1.978,79.95448123225779,Excellent
57,2023-08-06 00:30:00,1524.0,2.458,298.551,2.019,20.1,7.507,101.856,8.162,35.288,53.361,1.968,79.94159736177521,Excellent
58,2023-08-06 01:00:00,1525.0,3.045,299.283,2.079,20.058,7.473,101.314,8.165,35.29,53.363,1.937,80.03078327453206,Excellent
59,2023-08-06 01:30:00,1526.0,2.43,154.584,1.691,19.947,7.488,101.287,8.163,35.237,53.291,1.859,78.829302269124,Excellent
60,2023-08-06 02:00:00,1527.0,3.806,212.645,1.716,19.911,7.482,101.141,8.168,35.255,53.315,1.727,78.5807968128239,Excellent
61,2023-08-06 02:30:00,1528.0,1.814,14.762,1.483,19.844,7.073,95.48,8.174,35.237,53.291,1.694,78.1113479273329,Excellent
62,2023-08-06 03:00:00,1529.0,2.075,131.614,1.258,19.86,4.837,65.322,8.163,35.255,53.316,1.632,77.94082996421791,Excellent
63,2023-08-06 03:30:00,1530.0,3.39,150.115,1.238,19.851,6.797,91.788,8.173,35.258,53.32,8.774,86.08007021061933,Excellent
64,2023-08-06 04:00:00,1531.0,1.499,320.638,1.2,19.875,6.908,93.329,8.162,35.271,53.338,1.614,77.20901929852047,Excellent
65,2023-08-06 04:30:00,1532.0,4.127,236.604,1.037,19.823,7.075,95.488,8.181,35.259,53.321,3.423,81.42644537872,Excellent
66,2023-08-06 05:00:00,1533.0,3.224,175.356,1.089,19.81,7.275,98.166,8.177,35.26,53.322,1.699,77.02450625340745,Excellent
67,2023-08-06 05:30:00,1534.0,7.303,349.688,1.45,19.806,7.113,95.962,8.165,35.252,53.311,1.688,77.94726070925007,Excellent
68,2023-08-06 06:00:00,1535.0,2.22,280.807,1.179,19.706,7.188,96.721,8.168,35.11,53.119,1.871,77.70697179919412,Excellent
69,2023-08-06 06:30:00,1536.0,2.855,293.492,1.521,19.58,7.159,96.091,8.166,35.091,53.094,1.618,77.94966338382099,Excellent
70,2023-08-06 07:00:00,1537.0,3.393,171.24,1.823,19.72,7.271,97.911,8.157,35.188,53.225,1.917,79.36845704581488,Excellent
71,2023-08-06 07:30:00,1538.0,2.8,335.602,2.064,19.579,7.259,97.416,8.164,35.047,53.034,2.284,80.97782228516643,Excellent
72,2023-08-06 08:00:00,1539.0,5.243,125.408,2.49,19.533,7.297,97.689,8.16,34.791,52.689,1.906,81.06956549377419,Excellent
73,2023-08-06 08:30:00,1540.0,7.264,54.074,2.175,19.592,7.364,98.711,8.161,34.83,52.742,1.817,80.00082307224727,Excellent
74,2023-08-06 09:00:00,1541.0,7.108,8.131,1.563,19.627,7.372,98.855,8.16,34.79,52.687,1.815,78.42020330248094,Excellent
75,2023-08-06 09:30:00,1542.0,4.576,108.877,1.017,19.745,7.404,99.637,8.161,35.018,52.995,1.812,76.99033491041943,Excellent
76,2023-08-06 10:00:00,1543.0,2.718,166.679,0.719,19.943,7.367,99.553,8.151,35.103,53.111,1.924,76.46800827938864,Excellent
77,2023-08-06 10:30:00,1544.0,3.614,357.435,1.098,19.841,7.381,99.635,8.157,35.233,53.286,2.164,78.07745722879864,Excellent
78,2023-08-06 11:00:00,1545.0,10.945,97.167,0.69,19.989,7.368,99.425,8.151,34.727,52.604,1.822,76.13815390563803,Excellent
79,2023-08-06 11:30:00,1546.0,6.688,287.494,0.5,19.689,7.591,101.675,8.163,34.384,52.14,1.578,75.06567881336284,Excellent
80,2023-08-06 12:00:00,1547.0,2.369,46.476,0.669,19.651,7.617,101.829,8.162,34.179,51.861,1.593,75.53109146180215,Excellent
81,2023-08-06 12:30:00,1548.0,5.686,280.488,0.312,19.745,7.652,102.636,8.166,34.456,52.237,1.625,74.7202216948558,Good
82,2023-08-06 13:00:00,1549.0,4.989,169.829,0.938,19.834,7.62,102.336,8.162,34.374,52.127,1.606,76.25211462428797,Excellent
83,2023-08-06 13:30:00,1550.0,9.735,270.718,0.753,19.891,7.655,102.902,8.163,34.386,52.143,1.486,75.4773172737926,Excellent
84,2023-08-06 14:00:00,1551.0,4.056,180.288,1.1,20.002,7.688,103.61,8.163,34.461,52.245,1.523,76.45911941570529,Excellent
85,2023-08-06 14:30:00,1552.0,3.767,3.544,1.122,20.111,7.7,104.059,8.164,34.595,52.426,1.492,76.44113340393666,Excellent
86,2023-08-06 15:00:00,1553.0,6.449,301.403,1.419,20.025,7.725,104.239,8.166,34.611,52.448,1.46,77.1287025674126,Excellent
87,2023-08-06 15:30:00,1554.0,1.807,300.202,1.508,20.007,7.745,104.484,8.167,34.597,52.429,1.519,77.51211500278863,Excellent
88,2023-08-06 16:00:00,1555.0,2.063,345.428,1.882,20.137,7.754,104.957,8.168,34.786,52.684,1.596,78.67024306009013,Excellent
89,2023-08-06 16:30:00,1556.0,8.223,311.858,2.403,20.177,7.754,105.082,8.168,34.843,52.762,1.647,80.1327144413042,Excellent
90,2023-08-06 17:00:00,1557.0,1.108,49.474,1.921,20.191,7.753,105.087,8.171,34.848,52.768,1.784,79.26567258188837,Excellent
91,2023-08-06 17:30:00,1558.0,4.325,257.232,2.477,20.162,7.72,104.553,8.169,34.777,52.672,1.598,80.20164092820396,Excellent
92,2023-08-06 18:00:00,1559.0,6.577,268.974,2.193,20.08,7.704,104.178,8.168,34.801,52.705,1.542,79.32733157660566,Excellent
93,2023-08-06 18:30:00,1560.0,2.485,222.341,2.933,20.11,7.69,104.092,8.171,34.862,52.787,1.721,81.69203849802916,Excellent
94,2023-08-06 19:00:00,1561.0,1.436,280.774,3.077,20.097,7.593,102.752,8.167,34.859,52.783,1.596,81.72056365641664,Excellent
95,2023-08-06 19:30:00,1562.0,7.124,307.931,2.467,20.081,7.437,100.606,8.173,34.847,52.766,1.672,80.38533255544347,Excellent
96,2023-08-06 20:00:00,1563.0,4.461,111.144,3.015,19.874,7.573,101.921,8.17,34.629,52.471,1.528,81.40320474880465,Excellent
97,2023-08-06 20:30:00,1564.0,6.035,57.49,2.65,19.934,7.578,102.163,8.168,34.716,52.588,1.723,80.95853661617902,Excellent
98,2023-08-06 21:00:00,1565.0,6.632,134.631,3.418,19.814,7.486,100.608,8.173,34.572,52.394,1.752,83.02132775274633,Excellent
99,2023-08-06 21:30:00,1566.0,1.007,11.231,2.819,19.808,7.551,101.435,8.177,34.507,52.307,1.932,81.970093004631,Excellent
100,2023-08-06 22:00:00,1567.0,9.464,109.12,2.459,19.876,7.619,102.548,8.164,34.622,52.462,1.97,81.08165407546201,Excellent
101,2023-08-06 22:30:00,1568.0,3.465,47.264,2.68,19.849,7.542,101.467,8.171,34.636,52.481,1.891,81.47980790590124,Excellent
102,2023-08-06 23:00:00,1569.0,4.015,39.936,2.589,19.944,7.57,102.147,8.164,34.859,52.781,1.97,81.41405319187604,Excellent
103,2023-08-06 23:30:00,1570.0,3.502,325.459,2.276,19.964,7.612,102.746,8.181,34.829,52.742,2.005,80.78849689115599,Excellent
104,2023-08-07 00:00:00,1571.0,2.338,307.502,2.395,19.794,7.486,100.531,8.17,34.484,52.275,1.666,80.17083417409778,Excellent
105,2023-08-07 00:30:00,1572.0,0.93,89.081,1.918,18.864,7.679,99.878,8.183,32.031,48.937,2.158,80.27901832594924,Excellent
106,2023-08-07 01:00:00,1573.0,3.42,240.094,1.61,19.387,7.546,100.285,8.169,34.003,51.622,1.707,78.26355016324408,Excellent
107,2023-08-07 01:30:00,1574.0,3.221,274.423,1.654,19.418,7.43,98.926,8.165,34.215,51.91,1.644,78.23784274676176,Excellent
108,2023-08-07 02:00:00,1575.0,0.487,190.326,1.621,19.583,7.357,98.364,8.161,34.413,52.178,1.592,78.0229338538762,Excellent
109,2023-08-07 02:30:00,1576.0,2.703,71.206,1.982,19.338,7.45,98.98,8.169,34.097,51.751,1.677,79.17871848825332,Excellent
110,2023-08-07 03:00:00,1577.0,5.289,200.459,1.64,18.914,7.558,99.31,8.179,33.578,51.046,1.781,78.6071139274457,Excellent
111,2023-08-07 03:30:00,1578.0,9.622,25.031,0.966,18.83,7.556,99.206,8.177,33.715,51.232,1.786,76.8907819823659,Excellent
112,2023-08-07 04:00:00,1579.0,4.807,21.064,1.335,18.599,7.58,98.933,8.18,33.431,50.848,1.677,77.58146082831486,Excellent
113,2023-08-07 04:30:00,1580.0,6.428,116.583,1.669,18.477,7.571,98.498,8.18,33.278,50.64,1.662,78.41443176648265,Excellent
114,2023-08-07 05:00:00,1581.0,3.793,344.655,1.412,18.289,7.485,96.956,8.184,33.16,50.481,1.71,77.96171381966073,Excellent
115,2023-08-07 05:30:00,1582.0,1.924,278.535,1.292,18.281,7.484,96.9,8.188,33.108,50.41,2.221,78.98369239928061,Excellent
116,2023-08-07 06:00:00,1583.0,7.791,210.107,1.272,18.589,7.477,97.562,8.177,33.42,50.833,1.617,77.30670927890613,Excellent
117,2023-08-07 06:30:00,1584.0,5.884,106.013,0.645,19.02,7.359,97.116,8.178,33.987,51.601,1.695,75.92592811119397,Excellent
118,2023-08-07 07:00:00,1585.0,7.526,324.104,1.171,18.585,7.462,97.25,8.179,33.228,50.572,1.662,77.18600477763087,Excellent
119,2023-08-07 07:30:00,1586.0,6.292,10.275,0.968,18.25,7.467,96.486,8.181,32.836,50.039,1.726,76.87112897096698,Excellent
120,2023-08-07 08:00:00,1587.0,5.051,13.408,1.057,18.095,7.553,97.45,8.181,33.102,50.403,1.645,76.85309512398405,Excellent
121,2023-08-07 08:30:00,1588.0,2.848,42.616,1.345,18.177,7.548,97.678,8.184,33.334,50.718,1.784,77.9507828421389,Excellent
122,2023-08-07 09:00:00,1589.0,7.19,79.001,1.695,18.565,7.649,99.936,8.182,33.721,51.242,1.571,78.20086020165814,Excellent
123,2023-08-07 09:30:00,1590.0,3.785,81.231,0.529,18.474,7.612,99.125,8.178,33.468,50.898,1.627,75.3751811639522,Excellent
124,2023-08-07 10:00:00,1591.0,10.582,85.284,0.623,18.8,7.522,98.81,8.166,33.873,51.448,1.493,75.22537094694098,Excellent
125,2023-08-07 10:30:00,1592.0,1.57,268.958,0.312,19.231,8.058,106.89,8.185,34.172,51.851,1.702,75.01231932045347,Excellent
126,2023-08-07 11:00:00,1593.0,2.664,133.089,0.427,19.188,7.928,104.892,8.181,33.874,51.447,1.683,75.23768938756838,Excellent
127,2023-08-07 11:30:00,1594.0,2.967,357.324,0.356,19.086,7.997,105.399,8.185,33.539,50.993,1.594,74.84863187426761,Good
128,2023-08-07 12:00:00,1595.0,6.189,338.894,0.708,19.008,7.988,105.012,8.185,33.365,50.757,1.65,75.8917746379491,Excellent
129,2023-08-07 12:30:00,1596.0,4.748,255.567,0.703,19.141,7.949,104.783,8.182,33.411,50.82,1.585,75.69776574318355,Excellent
130,2023-08-07 13:00:00,1597.0,5.12,240.687,1.187,19.212,7.983,105.393,8.184,33.443,50.863,1.635,77.07310453636804,Excellent
131,2023-08-07 13:30:00,1598.0,8.883,186.733,1.17,19.39,7.942,105.345,8.178,33.678,51.182,1.656,77.05327244151728,Excellent
132,2023-08-07 14:00:00,1599.0,5.431,214.683,0.997,19.59,7.929,105.7,8.176,33.899,51.482,1.502,76.20720477512424,Excellent
133,2023-08-07 14:30:00,1600.0,5.527,202.548,1.45,19.729,7.944,106.268,8.177,34.051,51.689,1.6,77.62100570758943,Excellent
134,2023-08-07 15:00:00,1601.0,13.385,102.786,1.363,19.804,7.879,105.712,8.177,34.316,52.047,1.707,77.67216377924137,Excellent
135,2023-08-07 15:30:00,1602.0,4.691,311.609,1.774,19.83,7.825,105.067,8.177,34.374,52.126,1.815,78.99912697443868,Excellent
136,2023-08-07 16:00:00,1603.0,7.326,337.209,2.154,19.816,7.932,106.528,8.174,34.444,52.22,1.779,79.86361846632035,Excellent
137,2023-08-07 16:30:00,1604.0,7.234,129.689,2.16,19.8,7.932,106.519,8.176,34.48,52.269,1.697,79.67933438904103,Excellent
138,2023-08-07 17:00:00,1605.0,4.725,57.026,2.654,19.773,7.934,106.46,8.176,34.443,52.219,1.633,80.7787377491744,Excellent
139,2023-08-07 17:30:00,1606.0,3.993,265.983,3.121,19.728,7.912,106.086,8.178,34.453,52.233,1.863,82.5708264762466,Excellent
140,2023-08-07 18:00:00,1607.0,4.83,292.268,3.73,19.686,7.667,102.739,8.179,34.46,52.243,1.726,83.7826308214843,Excellent
141,2023-08-07 18:30:00,1608.0,4.343,204.536,3.065,19.659,7.907,105.913,8.177,34.49,52.282,1.786,82.22576734993139,Excellent
142,2023-08-07 19:00:00,1609.0,5.654,226.281,3.134,19.609,7.883,105.487,8.174,34.487,52.279,1.692,82.14680841098657,Excellent
143,2023-08-07 19:30:00,1610.0,4.526,265.75,3.141,19.261,7.829,103.914,8.172,34.185,51.869,1.571,81.84528512128942,Excellent
144,2023-08-07 20:00:00,1611.0,2.778,23.001,2.647,19.384,7.747,103.014,8.164,34.125,51.788,1.622,80.67252948482552,Excellent
145,2023-08-07 20:30:00,1612.0,4.917,35.378,3.057,19.351,7.827,104.046,8.173,34.174,51.855,1.779,82.16733564987437,Excellent
146,2023-08-07 21:00:00,1613.0,7.667,88.461,3.623,19.466,7.81,104.159,8.172,34.355,52.1,1.729,83.48162592353536,Excellent
147,2023-08-07 21:30:00,1614.0,2.14,91.092,3.842,19.479,7.768,103.659,8.172,34.409,52.173,1.85,84.35092879675643,Excellent
148,2023-08-07 22:00:00,1615.0,1.972,87.432,3.519,19.426,7.752,103.389,8.173,34.492,52.284,1.737,83.24120203287441,Excellent
149,2023-08-07 22:30:00,1616.0,5.25,48.93,3.721,19.372,7.626,101.544,8.172,34.371,52.121,1.989,84.39694714275868,Excellent
150,2023-08-07 23:00:00,1617.0,9.647,114.565,4.061,19.341,7.377,98.158,8.171,34.362,52.109,1.902,85.11237999085081,Excellent
151,2023-08-07 23:30:00,1618.0,4.121,352.179,3.64,19.259,7.543,100.19,8.176,34.312,52.041,2.017,84.28148679446286,Excellent
152,2023-08-08 00:00:00,1619.0,2.862,340.374,3.397,19.2,7.046,93.471,8.175,34.293,52.015,1.904,83.62709493222708,Excellent
153,2023-08-08 00:30:00,1620.0,1.028,42.307,3.999,19.24,7.596,100.86,8.173,34.325,52.059,2.038,85.23801676808061,Excellent
154,2023-08-08 01:00:00,1621.0,4.858,142.356,3.041,19.386,7.422,98.885,8.172,34.443,52.218,2.061,82.88698715103054,Excellent
155,2023-08-08 01:30:00,1622.0,6.461,126.614,3.105,19.253,7.632,101.399,8.178,34.373,52.124,1.823,82.42764098084312,Excellent
156,2023-08-08 02:00:00,1623.0,3.625,186.436,2.935,19.264,7.663,101.851,8.171,34.408,52.172,1.958,82.30306469228022,Excellent
157,2023-08-08 02:30:00,1624.0,1.974,332.593,2.384,19.252,7.649,101.653,8.17,34.43,52.202,1.96,80.89439242748016,Excellent
158,2023-08-08 03:00:00,1625.0,3.2,10.717,2.833,19.177,7.65,101.516,8.17,34.418,52.184,1.815,81.6716461444945,Excellent
159,2023-08-08 03:30:00,1626.0,2.363,238.173,2.697,19.105,7.624,101.015,8.17,34.369,52.119,1.783,81.24210640505838,Excellent
160,2023-08-08 04:00:00,1627.0,3.393,184.045,2.388,19.133,7.566,100.358,8.167,34.465,52.248,1.717,80.26829010195706,Excellent
161,2023-08-08 04:30:00,1628.0,3.535,58.232,2.282,19.074,7.556,100.122,8.168,34.478,52.266,1.72,80.00995828471522,Excellent
162,2023-08-08 05:00:00,1629.0,6.814,291.09,2.123,19.081,7.516,99.629,8.165,34.513,52.314,1.696,79.54185583010083,Excellent
163,2023-08-08 05:30:00,1630.0,2.042,82.771,2.212,19.008,7.487,99.118,8.164,34.55,52.364,1.7,79.79503852560207,Excellent
164,2023-08-08 06:00:00,1631.0,5.013,175.283,2.33,18.952,7.486,98.994,8.164,34.525,52.329,1.732,80.18350392475107,Excellent
165,2023-08-08 06:30:00,1632.0,6.962,308.617,2.767,18.755,7.477,98.409,8.166,34.347,52.089,1.708,81.27282711668975,Excellent
166,2023-08-08 07:00:00,1633.0,6.204,172.789,2.564,18.603,7.486,98.149,8.163,34.195,51.885,1.667,80.644311849452,Excellent
167,2023-08-08 07:30:00,1634.0,0.736,233.441,3.04,19.173,7.325,97.327,8.156,34.649,52.498,1.483,81.38867038858984,Excellent
168,2023-08-08 08:00:00,1635.0,4.919,290.185,3.333,18.914,7.444,98.325,8.162,34.458,52.239,1.57,82.35043247335143,Excellent
169,2023-08-08 08:30:00,1636.0,3.192,328.132,5.208,18.914,7.528,99.427,8.167,34.455,52.235,1.636,86.76233838209768,Excellent
170,2023-08-08 09:00:00,1637.0,3.509,12.136,4.286,18.985,7.534,99.675,8.164,34.516,52.318,1.652,84.95277839914274,Excellent
171,2023-08-08 09:30:00,1638.0,2.767,279.625,3.54,18.885,7.555,99.695,8.166,34.379,52.132,1.597,82.91402972483505,Excellent
172,2023-08-08 10:00:00,1639.0,5.805,83.65,3.762,19.011,7.585,100.42,8.166,34.527,52.332,1.618,83.52315049411884,Excellent
173,2023-08-08 10:30:00,1640.0,2.348,111.646,2.261,19.034,7.597,100.591,8.165,34.491,52.283,1.743,80.00003312883436,Excellent
174,2023-08-08 11:00:00,1641.0,5.521,90.921,3.041,19.055,7.563,100.247,8.161,34.593,52.421,1.912,82.40635363617565,Excellent
175,2023-08-08 11:30:00,1642.0,8.57,319.86,2.168,19.111,7.487,99.37,8.156,34.65,52.498,2.165,80.82126954134995,Excellent
176,2023-08-08 12:00:00,1643.0,7.808,291.931,2.183,19.111,7.748,102.762,8.169,34.545,52.356,1.886,80.18628017320793,Excellent
177,2023-08-08 12:30:00,1644.0,5.174,238.143,1.467,19.179,7.921,105.139,8.176,34.452,52.23,1.69,77.88960029327535,Excellent
178,2023-08-08 13:00:00,1645.0,6.697,337.284,1.709,19.279,8.065,107.274,8.182,34.496,52.29,1.703,78.57165730650408,Excellent
179,2023-08-08 13:30:00,1646.0,1.148,269.414,1.856,19.373,8.124,108.295,8.185,34.553,52.367,1.752,79.08782683845419,Excellent
180,2023-08-08 14:00:00,1647.0,3.128,130.359,2.301,19.41,8.131,108.46,8.185,34.558,52.375,1.856,80.491488278386,Excellent
181,2023-08-08 14:30:00,1648.0,6.519,217.125,2.845,19.42,8.099,108.058,8.182,34.57,52.39,1.941,82.08465115900162,Excellent
182,2023-08-08 15:00:00,1649.0,12.796,245.38,3.256,19.427,8.074,107.762,8.18,34.597,52.427,2.133,83.61635295437313,Excellent
183,2023-08-08 15:30:00,1650.0,1.924,180.584,3.877,19.429,8.08,107.846,8.181,34.609,52.443,2.017,84.91253074440552,Excellent
184,2023-08-08 16:00:00,1651.0,3.437,244.925,3.442,19.43,8.075,107.787,8.182,34.616,52.452,2.003,83.7695595881612,Excellent
185,2023-08-08 16:30:00,1652.0,6.012,264.201,3.366,19.416,8.1,108.104,8.183,34.616,52.453,2.055,83.71321067948388,Excellent
186,2023-08-08 17:00:00,1653.0,3.448,24.877,2.963,19.405,8.08,107.806,8.182,34.633,52.475,2.166,82.96162507754877,Excellent
187,2023-08-08 17:30:00,1654.0,7.372,88.602,3.362,19.37,8.078,107.711,8.184,34.626,52.466,2.121,83.87674384905092,Excellent
188,2023-08-08 18:00:00,1655.0,5.209,236.522,3.415,19.357,8.024,106.977,8.182,34.654,52.504,2.144,84.06103348728202,Excellent
189,2023-08-08 18:30:00,1656.0,5.011,181.695,3.262,19.333,7.963,106.144,8.18,34.685,52.545,2.014,83.32744668091266,Excellent
190,2023-08-08 19:00:00,1657.0,7.686,123.745,3.655,19.322,7.871,104.92,8.181,34.724,52.598,2.048,84.424199600193,Excellent
